ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd,factor,dailylimit_fac,ml_spd_fac,adjusted_spd_fac
Chipolo,1821,2322,2018-09-07,1.25,0.91,2.5,0.75,5.0,3.64,10.0
Chipolo,1821,2318,2018-09-06,12.75,11.95,14.0133,0.75,51.0,47.8,56.0532
Chipolo,1821,2321,2018-09-06,12.0,6.65,8.71333,0.75,48.0,26.6,34.85332
Chipolo,1821,2322,2018-09-06,1.25,1.21,3.27333,0.75,5.0,4.84,13.09332
Chipolo,1821,2318,2018-09-05,12.75,11.18,6.74038,0.75,51.0,44.72,26.96152
Chipolo,1821,2321,2018-09-05,12.0,18.21,16.7596,0.75,48.0,72.84,67.0384
Chipolo,1821,2322,2018-09-05,1.25,1.26,2.5,0.75,5.0,5.04,10.0
Chipolo,1821,2318,2018-09-04,12.75,11.81,4.4652,0.75,51.0,47.24,17.8608
Chipolo,1821,2321,2018-09-04,12.0,20.69,19.0348,0.75,48.0,82.76,76.1392
Chipolo,1821,2322,2018-09-04,1.25,1.63,2.5,0.75,5.0,6.52,10.0
Chipolo,1821,2318,2018-09-03,12.75,11.3,0.535,0.75,51.0,45.2,2.14
Chipolo,1821,2321,2018-09-03,12.0,30.17,22.965,0.75,48.0,120.68,91.86
Chipolo,1821,2322,2018-09-03,1.25,1.32,2.5,0.75,5.0,5.28,10.0
Chipolo,1821,2318,2018-09-02,12.75,12.19,5.0976,0.75,51.0,48.76,20.3904
Chipolo,1821,2321,2018-09-02,12.0,19.85,18.4024,0.75,48.0,79.4,73.6096
Chipolo,1821,2322,2018-09-02,1.25,1.01,2.5,0.75,5.0,4.04,10.0
Chipolo,1821,2318,2018-09-01,12.75,10.95,10.185,0.75,51.0,43.8,40.74
Chipolo,1821,2321,2018-09-01,7.0,14.08,13.315,0.75,28.0,56.32,53.26
Chipolo,1821,2322,2018-09-01,6.25,1.05,2.5,0.75,25.0,4.2,10.0
Chipolo,1821,2318,2018-08-30,12.75,11.17,12.74,0.75,51.0,44.68,50.96
Chipolo,1821,2321,2018-08-30,7.0,9.19,10.76,0.75,28.0,36.76,43.04
Chipolo,1821,2322,2018-08-30,6.25,0.63,2.5,0.75,25.0,2.52,10.0
Chipolo,1821,2318,2018-08-29,12.75,14.59,14.3,0.75,51.0,58.36,57.2
Chipolo,1821,2321,2018-08-29,7.0,9.49,9.2,0.75,28.0,37.96,36.8
Chipolo,1821,2322,2018-08-29,6.25,1.52,2.5,0.75,25.0,6.08,10.0
Chipolo,1821,2318,2018-08-28,12.75,11.03,11.57,0.75,51.0,44.12,46.28
Chipolo,1821,2321,2018-08-28,7.0,11.39,11.93,0.75,28.0,45.56,47.72
Chipolo,1821,2322,2018-08-28,6.25,1.05,2.5,0.75,25.0,4.2,10.0
Chipolo,1821,2318,2018-08-27,12.75,12.1,12.525,0.75,51.0,48.4,50.1
Chipolo,1821,2321,2018-08-27,7.0,10.55,10.975,0.75,28.0,42.2,43.9
Chipolo,1821,2322,2018-08-27,6.25,1.34,2.5,0.75,25.0,5.36,10.0
Chipolo,1821,2318,2018-08-26,12.75,12.68,3.61246,0.75,51.0,50.72,14.44984
Chipolo,1821,2321,2018-08-26,7.0,21.48,19.8875,0.75,28.0,85.92,79.55
Chipolo,1821,2322,2018-08-26,6.25,1.31,2.5,0.75,25.0,5.24,10.0
Chipolo,1821,2318,2018-08-25,12.75,11.05,9.63,0.75,51.0,44.2,38.52
Chipolo,1821,2321,2018-08-25,7.0,13.79,12.37,0.75,28.0,55.16,49.48
Chipolo,1821,2322,2018-08-25,6.25,1.19,4.0,0.75,25.0,4.76,16.0
Chipolo,1821,2318,2018-08-24,12.75,10.02,8.49,0.75,51.0,40.08,33.96
Chipolo,1821,2321,2018-08-24,7.0,15.04,13.51,0.75,28.0,60.16,54.04
Chipolo,1821,2322,2018-08-24,6.25,1.15,4.0,0.75,25.0,4.6,16.0
Chipolo,1821,2318,2018-08-23,12.75,10.72,10.86,0.75,51.0,42.88,43.44
Chipolo,1821,2321,2018-08-23,7.0,11.0,11.14,0.75,28.0,44.0,44.56
Chipolo,1821,2322,2018-08-23,6.25,0.48,4.0,0.75,25.0,1.92,16.0
Chipolo,1821,2318,2018-08-22,12.75,10.42,10.365,0.75,51.0,41.68,41.46
Chipolo,1821,2321,2018-08-22,7.0,11.69,11.635,0.75,28.0,46.76,46.54
Chipolo,1821,2322,2018-08-22,6.25,1.25,4.0,0.75,25.0,5.0,16.0
Chipolo,1821,2318,2018-08-21,12.75,10.94,12.58,0.75,51.0,43.76,50.32
Chipolo,1821,2321,2018-08-21,7.0,7.78,9.42,0.75,28.0,31.12,37.68
Chipolo,1821,2322,2018-08-21,6.25,1.43,4.0,0.75,25.0,5.72,16.0
Chipolo,1821,2318,2018-08-20,12.75,11.67,12.7,0.75,51.0,46.68,50.8
Chipolo,1821,2321,2018-08-20,7.0,8.27,9.3,0.75,28.0,33.08,37.2
Chipolo,1821,2322,2018-08-20,6.25,1.09,4.0,0.75,25.0,4.36,16.0
Chipolo,1821,2318,2018-08-19,12.75,11.6,11.415,0.75,51.0,46.4,45.66
Chipolo,1821,2321,2018-08-19,7.0,10.77,10.585,0.75,28.0,43.08,42.34
Chipolo,1821,2322,2018-08-19,6.25,0.42,4.0,0.75,25.0,1.68,16.0
Chipolo,1821,2318,2018-08-18,12.75,12.37,-0.741985,0.75,51.0,49.48,-2.96794
Chipolo,1821,2321,2018-08-18,7.0,25.34,22.742,0.75,28.0,101.36,90.968
Chipolo,1821,2322,2018-08-18,6.25,1.52,4.0,0.75,25.0,6.08,16.0
Chipolo,1821,2318,2018-08-17,12.75,13.5,2.88203,0.75,51.0,54.0,11.52812
Chipolo,1821,2321,2018-08-17,7.0,21.48,19.118,0.75,28.0,85.92,76.472
Chipolo,1821,2322,2018-08-17,6.25,1.37,4.0,0.75,25.0,5.48,16.0
Chipolo,1821,2318,2018-08-16,12.75,13.21,11.61,0.75,51.0,52.84,46.44
Chipolo,1821,2321,2018-08-16,7.0,11.99,10.39,0.75,28.0,47.96,41.56
Chipolo,1821,2322,2018-08-16,6.25,1.48,4.0,0.75,25.0,5.92,16.0
Chipolo,1821,2318,2018-08-15,12.75,11.7,0.454577,0.75,51.0,46.8,1.818308
Chipolo,1821,2321,2018-08-15,7.0,24.26,21.5454,0.75,28.0,97.04,86.1816
Chipolo,1821,2322,2018-08-15,6.25,1.91,4.0,0.75,25.0,7.64,16.0
Chipolo,1821,2318,2018-08-14,12.75,14.3,9.54401,0.75,51.0,57.2,38.17604
Chipolo,1821,2321,2018-08-14,7.0,14.51,12.456,0.75,28.0,58.04,49.824
Chipolo,1821,2322,2018-08-14,6.25,1.19,4.0,0.75,25.0,4.76,16.0
Chipolo,1821,2318,2018-08-13,12.75,12.6,6.53446,0.75,51.0,50.4,26.13784
Chipolo,1821,2321,2018-08-13,7.0,17.6,15.4655,0.75,28.0,70.4,61.862
Chipolo,1821,2322,2018-08-13,6.25,1.02,4.0,0.75,25.0,4.08,16.0
Chipolo,1821,2318,2018-08-12,12.75,12.6,13.085,0.75,51.0,50.4,52.34
Chipolo,1821,2321,2018-08-12,7.0,8.43,8.915,0.75,28.0,33.72,35.66
Chipolo,1821,2322,2018-08-12,6.25,1.6,4.0,0.75,25.0,6.4,16.0
Chipolo,1821,2318,2018-08-11,12.75,12.36,12.57,0.75,51.0,49.44,50.28
Chipolo,1821,2321,2018-08-11,7.0,9.22,9.43,0.75,28.0,36.88,37.72
Chipolo,1821,2322,2018-08-11,6.25,0.83,4.0,0.75,25.0,3.32,16.0
Chipolo,1821,2318,2018-08-10,12.75,10.25,11.9933,0.75,51.0,41.0,47.9732
Chipolo,1821,2321,2018-08-10,7.0,9.39,11.1333,0.75,28.0,37.56,44.5332
Chipolo,1821,2322,2018-08-10,6.25,1.13,2.87333,0.75,25.0,4.52,11.49332
Chipolo,1821,2318,2018-08-09,12.75,12.66,13.49,0.75,51.0,50.64,53.96
Chipolo,1821,2321,2018-08-09,7.0,9.34,10.17,0.75,28.0,37.36,40.68
Chipolo,1821,2322,2018-08-09,6.25,1.51,2.34,0.75,25.0,6.04,9.36
Chipolo,1821,2318,2018-08-08,12.75,12.38,14.6833,0.75,51.0,49.52,58.7332
Chipolo,1821,2321,2018-08-08,7.0,5.89,8.19333,0.75,28.0,23.56,32.77332
Chipolo,1821,2322,2018-08-08,6.25,0.82,3.12333,0.75,25.0,3.28,12.49332
Chipolo,1821,2318,2018-08-07,12.75,13.4,14.83,0.75,51.0,53.6,59.32
Chipolo,1821,2321,2018-08-07,7.0,7.44,8.87,0.75,28.0,29.76,35.48
Chipolo,1821,2322,2018-08-07,6.25,0.87,2.3,0.75,25.0,3.48,9.2
Chipolo,1821,2318,2018-08-06,12.75,12.7,14.28,0.75,51.0,50.8,57.12
Chipolo,1821,2321,2018-08-06,7.0,7.38,8.96,0.75,28.0,29.52,35.84
Chipolo,1821,2322,2018-08-06,6.25,1.18,2.76,0.75,25.0,4.72,11.04
Chipolo,1821,2318,2018-08-05,12.75,13.88,14.7867,0.75,51.0,55.52,59.1468
Chipolo,1821,2321,2018-08-05,7.0,8.11,9.01667,0.75,28.0,32.44,36.06668
Chipolo,1821,2322,2018-08-05,6.25,1.29,2.19667,0.75,25.0,5.16,8.78668
Chipolo,1821,2318,2018-08-04,12.75,13.28,14.26,0.75,51.0,53.12,57.04
Chipolo,1821,2321,2018-08-04,7.0,8.63,9.61,0.75,28.0,34.52,38.44
Chipolo,1821,2322,2018-08-04,6.25,1.15,2.13,0.75,25.0,4.6,8.52
Chipolo,1821,2318,2018-08-03,12.75,12.03,13.8033,0.75,51.0,48.12,55.2132
Chipolo,1821,2321,2018-08-03,7.0,8.0,9.77333,0.75,28.0,32.0,39.09332
Chipolo,1821,2322,2018-08-03,6.25,0.65,2.42333,0.75,25.0,2.6,9.69332
Chipolo,1821,2318,2018-08-02,12.75,14.12,14.88,0.75,51.0,56.48,59.52
Chipolo,1821,2321,2018-08-02,7.0,8.68,9.44,0.75,28.0,34.72,37.76
Chipolo,1821,2322,2018-08-02,6.25,0.92,1.68,0.75,25.0,3.68,6.72
Chipolo,1821,2318,2018-08-01,12.75,14.66,15.5167,0.75,51.0,58.64,62.0668
Chipolo,1821,2321,2018-08-01,7.0,7.49,8.34667,0.75,28.0,29.96,33.38668
Chipolo,1821,2322,2018-08-01,6.25,1.28,2.13667,0.75,25.0,5.12,8.54668
Chipolo,1821,2318,2018-07-31,12.75,17.27,17.27,0.75,51.0,69.08,69.08
Chipolo,1821,2321,2018-07-31,7.0,7.59,7.59,0.75,28.0,30.36,30.36
Chipolo,1821,2322,2018-07-31,6.25,1.76,1.14,0.75,25.0,7.04,4.56
Chipolo,1821,2318,2018-07-30,12.75,13.3,14.6133,0.75,51.0,53.2,58.4532
Chipolo,1821,2321,2018-07-30,7.0,6.84,8.15333,0.75,28.0,27.36,32.61332
Chipolo,1821,2322,2018-07-30,6.25,1.92,3.23333,0.75,25.0,7.68,12.93332
Chipolo,1821,2318,2018-07-29,12.75,13.57,14.51,0.75,51.0,54.28,58.04
Chipolo,1821,2321,2018-07-29,7.0,7.94,8.88,0.75,28.0,31.76,35.52
Chipolo,1821,2322,2018-07-29,6.25,1.67,2.61,0.75,25.0,6.68,10.44
Chipolo,1821,2318,2018-07-28,12.75,13.63,14.43,0.75,51.0,54.52,57.72
Chipolo,1821,2321,2018-07-28,7.0,7.36,8.16,0.75,28.0,29.44,32.64
Chipolo,1821,2322,2018-07-28,6.25,2.61,3.41,0.75,25.0,10.44,13.64
Chipolo,1821,2318,2018-07-27,12.75,12.29,13.55,0.75,51.0,49.16,54.2
Chipolo,1821,2321,2018-07-27,7.0,7.05,8.31,0.75,28.0,28.2,33.24
Chipolo,1821,2322,2018-07-27,6.25,2.88,4.14,0.75,25.0,11.52,16.56
Chipolo,1821,2318,2018-07-26,12.75,12.37,13.54,0.75,51.0,49.48,54.16
Chipolo,1821,2321,2018-07-26,7.0,6.06,7.23,0.75,28.0,24.24,28.92
Chipolo,1821,2322,2018-07-26,6.25,4.06,5.23,0.75,25.0,16.24,20.92
Chipolo,1821,2318,2018-07-25,12.75,15.16,15.97,0.75,51.0,60.64,63.88
Chipolo,1821,2321,2018-07-25,7.0,5.4,6.21,0.75,28.0,21.6,24.84
Chipolo,1821,2322,2018-07-25,6.25,3.01,3.82,0.75,25.0,12.04,15.28
Chipolo,1821,2318,2018-07-24,12.75,15.69,16.22,0.75,51.0,62.76,64.88
Chipolo,1821,2321,2018-07-24,7.0,6.22,6.75,0.75,28.0,24.88,27.0
Chipolo,1821,2322,2018-07-24,6.25,2.5,3.03,0.75,25.0,10.0,12.12
Chipolo,1821,2318,2018-07-23,12.75,10.98,12.6733,0.75,51.0,43.92,50.6932
Chipolo,1821,2321,2018-07-23,7.0,7.19,8.88333,0.75,28.0,28.76,35.53332
Chipolo,1821,2322,2018-07-23,6.25,2.75,4.44333,0.75,25.0,11.0,17.77332
Chipolo,1821,2318,2018-07-22,12.75,15.9,16.46,0.75,51.0,63.6,65.84
Chipolo,1821,2321,2018-07-22,7.0,6.93,7.49,0.75,28.0,27.72,29.96
Chipolo,1821,2322,2018-07-22,6.25,1.49,2.05,0.75,25.0,5.96,8.2
Chipolo,1821,2318,2018-07-21,12.75,16.23,16.4,0.75,51.0,64.92,65.6
Chipolo,1821,2321,2018-07-21,7.0,6.36,6.53,0.75,28.0,25.44,26.12
Chipolo,1821,2322,2018-07-21,6.25,2.9,3.07,0.75,25.0,11.6,12.28
Chipolo,1821,2318,2018-07-20,12.75,11.08,12.7267,0.75,51.0,44.32,50.9068
Chipolo,1821,2321,2018-07-20,7.0,6.18,7.82667,0.75,28.0,24.72,31.30668
Chipolo,1821,2322,2018-07-20,6.25,3.8,5.44667,0.75,25.0,15.2,21.78668
Chipolo,1821,2318,2018-07-19,12.75,14.96,15.59,0.75,51.0,59.84,62.36
Chipolo,1821,2321,2018-07-19,7.0,6.1,6.73,0.75,28.0,24.4,26.92
Chipolo,1821,2322,2018-07-19,6.25,3.05,3.68,0.75,25.0,12.2,14.72
Chipolo,1821,2318,2018-07-18,12.75,16.82,17.1967,0.75,51.0,67.28,68.7868
Chipolo,1821,2321,2018-07-18,7.0,5.45,5.82667,0.75,28.0,21.8,23.30668
Chipolo,1821,2322,2018-07-18,6.25,2.6,2.97667,0.75,25.0,10.4,11.90668
Chipolo,1821,2318,2018-07-17,12.75,16.23,16.3867,0.75,51.0,64.92,65.5468
Chipolo,1821,2321,2018-07-17,7.0,6.66,6.81667,0.75,28.0,26.64,27.26668
Chipolo,1821,2322,2018-07-17,6.25,2.64,2.79667,0.75,25.0,10.56,11.18668
Chipolo,1821,2318,2018-07-16,12.75,13.28,14.79,0.75,51.0,53.12,59.16
Chipolo,1821,2321,2018-07-16,7.0,6.37,7.88,0.75,28.0,25.48,31.52
Chipolo,1821,2322,2018-07-16,6.25,1.82,3.33,0.75,25.0,7.28,13.32
Chipolo,1821,2318,2018-07-15,12.75,12.59,13.6667,0.75,51.0,50.36,54.6668
Chipolo,1821,2321,2018-07-15,7.0,7.1,8.17667,0.75,28.0,28.4,32.70668
Chipolo,1821,2322,2018-07-15,6.25,3.08,4.15667,0.75,25.0,12.32,16.62668
Chubbies,1774,2280,2018-07-26,5.25,4.5,8.22333,0.75,21.0,18.0,32.89332
Chubbies,1774,2391,2018-07-26,31.5,23.83,27.5533,0.75,126.0,95.32,110.2132
Chubbies,1774,2279,2018-07-26,24.0,21.25,24.9733,0.75,96.0,85.0,99.8932
Chubbies,1774,2280,2018-07-25,5.25,5.36,5.85,0.75,21.0,21.44,23.4
Chubbies,1774,2391,2018-07-25,31.5,27.42,27.91,0.75,126.0,109.68,111.64
Chubbies,1774,2279,2018-07-25,24.0,26.5,26.99,0.75,96.0,106.0,107.96
Chubbies,1774,2280,2018-07-24,5.25,6.84,7.65667,0.75,21.0,27.36,30.62668
Chubbies,1774,2391,2018-07-24,31.5,26.38,27.1967,0.75,126.0,105.52,108.7868
Chubbies,1774,2279,2018-07-24,24.0,25.08,25.8967,0.75,96.0,100.32,103.5868
Chubbies,1774,2280,2018-07-23,5.25,8.64,10.2367,0.75,21.0,34.56,40.9468
Chubbies,1774,2391,2018-07-23,31.5,27.66,29.2567,0.75,126.0,110.64,117.0268
Chubbies,1774,2279,2018-07-23,24.0,19.66,21.2567,0.75,96.0,78.64,85.0268
Chubbies,1774,2279,2018-07-22,24.0,17.22,18.1867,0.75,96.0,68.88,72.7468
Chubbies,1774,2280,2018-07-22,5.25,6.8,7.76667,0.75,21.0,27.2,31.06668
Chubbies,1774,2391,2018-07-22,31.5,33.83,34.7967,0.75,126.0,135.32,139.1868
Chubbies,1774,2279,2018-07-21,24.0,20.88,25.2367,0.75,96.0,83.52,100.9468
Chubbies,1774,2280,2018-07-21,5.25,4.49,8.84667,0.75,21.0,17.96,35.38668
Chubbies,1774,2391,2018-07-21,31.5,22.31,26.6667,0.75,126.0,89.24,106.6668
Chubbies,1774,2279,2018-07-20,24.0,21.09,14.263,0.75,96.0,84.36,57.052
Chubbies,1774,2280,2018-07-20,5.25,3.71,9.1125,0.75,21.0,14.84,36.45
Chubbies,1774,2391,2018-07-20,31.5,43.97,37.3745,0.75,126.0,175.88,149.498
Chubbies,1774,2279,2018-07-19,24.0,21.7,21.7,0.75,96.0,86.8,86.8
Chubbies,1774,2280,2018-07-19,5.25,7.55,5.18,0.75,21.0,30.2,20.72
Chubbies,1774,2391,2018-07-19,31.5,33.87,33.87,0.75,126.0,135.48,135.48
Chubbies,1774,2279,2018-07-18,24.0,20.85,13.855,0.75,96.0,83.4,55.42
Chubbies,1774,2280,2018-07-18,5.25,6.4,9.1125,0.75,21.0,25.6,36.45
Chubbies,1774,2391,2018-07-18,31.5,44.45,37.7825,0.75,126.0,177.8,151.13
Chubbies,1774,2279,2018-07-17,24.0,20.65,22.7367,0.75,96.0,82.6,90.9468
Chubbies,1774,2280,2018-07-17,5.25,5.11,7.19667,0.75,21.0,20.44,28.78668
Chubbies,1774,2391,2018-07-17,31.5,28.73,30.8167,0.75,126.0,114.92,123.2668
Chubbies,1774,2279,2018-07-16,24.0,24.3,20.0345,0.75,96.0,97.2,80.138
Chubbies,1774,2280,2018-07-16,5.25,5.28,9.1125,0.75,21.0,21.12,36.45
Chubbies,1774,2391,2018-07-16,31.5,37.18,31.603,0.75,126.0,148.72,126.412
Chubbies,1774,2279,2018-07-15,24.0,22.69,25.97,0.75,96.0,90.76,103.88
Chubbies,1774,2280,2018-07-15,5.25,5.3,8.58,0.75,21.0,21.2,34.32
Chubbies,1774,2391,2018-07-15,31.5,22.92,26.2,0.75,126.0,91.68,104.8
City Grounds,2092,4202,2018-09-11,16.25,17.67,15.8194,0.75,65.0,70.68,63.2776
City Grounds,2092,4200,2018-09-11,14.25,16.03,14.3512,0.75,57.0,64.12,57.4048
