ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd
Aurate,1935,3059,2018-08-11,37.5,48.23,71.2933
PrettyLitter,1874,2567,2018-08-12,12.5,10.37,14.44
PrettyLitter,1874,2568,2018-08-12,29.5,22.0,26.07
PrettyLitter,1874,2569,2018-08-12,10.0,10.4,14.47
Ace Adventure Resort,1827,4484,2018-08-12,5.0,4.99,4.58625
PrettyLitter,1874,2571,2018-08-12,42.5,32.27,36.34
Aurate,1935,4433,2018-08-12,45.0,33.04,58.46
Barbell Apparel,1641,2070,2018-08-12,26.5,30.56,20.1456
Dr. Ho's,1985,4441,2018-08-12,30.7075,35.84,34.3975
Original Grain,1899,4120,2018-08-12,30.75,38.05,21.6244
Original Grain,1899,4121,2018-08-12,41.75,97.46,76.5256
Original Grain,1899,4122,2018-08-12,27.5,24.07,13.425
Dr. Ho's,1985,4442,2018-08-12,45.0,41.31,41.31
Huckberry,1975,3249,2018-08-12,20.0,31.99,26.5352
Organifi,2150,4451,2018-08-12,10.5,10.97,10.9643
Jewlr,2116,4141,2018-08-12,16.25,14.08,14.1633
FabFitFun,1840,3119,2018-08-12,107.45,121.11,150.025
Jewlr,2116,4145,2018-08-12,18.75,24.51,24.5933
PrettyLitter,1874,4366,2018-08-12,22.5,20.45,24.52
Jewlr,2116,4147,2018-08-12,43.75,39.91,39.9933
Gobble,1841,4361,2018-08-12,75.0,67.43,72.7333
Goodlife Clothing,2119,4154,2018-08-12,43.75,47.82,57.265
Mission Workshop,1793,2107,2018-08-12,5.67,5.39,4.375
Mission Workshop,1793,2108,2018-08-12,21.37,21.14,20.125
LaserAway,2099,4157,2018-08-12,47.325,43.85,46.2183
LaserAway,2099,4158,2018-08-12,13.0,12.57,14.9383
LaserAway,2099,4159,2018-08-12,6.25,0.92,4.0
LaserAway,2099,4160,2018-08-12,2.75,1.8,4.16835
Motiv,1796,2625,2018-08-12,3.14,1.83,4.0
Lenny & Larry's,2112,4163,2018-08-12,31.5,15.25,21.5875
FuelX Marketing,1750,3655,2018-08-12,10.0,6.4,10.0
Strideline Socks,2131,4384,2018-08-12,40.0,32.63,41.35
Sinister Manufacturing,1701,1616,2018-08-12,4.5,6.84,9.47667
Leesa Canada,2031,3667,2018-08-12,25.0,8.09,47.0325
Leesa Canada,2031,3668,2018-08-12,25.0,3.62,42.5625
Gymboree,1878,2830,2018-08-12,95.0,86.87,86.774
Leesa Canada,2031,3670,2018-08-12,125.0,62.9,101.842
Leesa Canada,2031,3674,2018-08-12,75.0,19.62,58.5625
PrettyLitter,1874,4367,2018-08-12,11.75,8.84,12.91
Sinister Manufacturing,1701,1630,2018-08-12,16.25,5.71,8.34667
Sinister Manufacturing,1701,1631,2018-08-12,4.5,4.79,7.42667
Home Chef,2032,3681,2018-08-12,55.8571,55.3,57.1416
Home Chef,2032,3683,2018-08-12,5.0,4.57,6.41163
Blinds.com,1939,3172,2018-08-12,17.5,17.61,22.4325
True Facet,1940,3175,2018-08-12,50.0,34.05,48.9325
True Facet,1940,3176,2018-08-12,43.75,35.54,50.4225
True Facet,1940,3179,2018-08-12,70.0,40.59,55.4725
Home Chef,2032,3692,2018-08-12,118.0,113.49,115.332
Home Chef,2032,3693,2018-08-12,30.451,26.95,28.7916
Happy Socks,1838,2671,2018-08-12,52.0,63.48,11.21
EDC Skincare,2052,3696,2018-08-12,4.75,9.32,8.41268
EDC Skincare,2052,3697,2018-08-12,9.25,6.51,5.83572
EDC Skincare,2052,3698,2018-08-12,15.25,25.67,23.4067
EDC Skincare,2052,3699,2018-08-12,6.25,5.9,0.0948915
EDC Skincare,2052,3700,2018-08-12,6.25,3.88,4.0
Blinds.com,1939,3198,2018-08-12,42.5,42.44,47.2625
Blinds.com,1939,3201,2018-08-12,15.0,15.77,20.5925
Blinds.com,1939,3202,2018-08-12,45.0,24.89,29.7125
Ava Women,1729,1670,2018-08-12,200.0,162.47,183.635
Shopkick,2123,4231,2018-08-12,6.25,7.77,7.77
Ava Women,1729,1672,2018-08-12,37.5,18.04,39.205
True Facet,1940,3180,2018-08-12,36.25,30.29,45.1725
Teddy the Dog,2134,4238,2018-08-12,16.0,15.8,18.6667
Teddy the Dog,2134,4239,2018-08-12,30.75,31.08,33.9467
Teddy the Dog,2134,4241,2018-08-12,11.5,2.77,5.63667
Pair of Thieves,1919,3218,2018-08-12,55.0,48.31,56.65
Pair of Thieves,1919,3219,2018-08-12,40.0,33.93,42.27
Goodlife Clothing,2119,4244,2018-08-12,12.5,1.77,11.215
Pair of Thieves,1919,3222,2018-08-12,50.0,37.75,46.09
Pair of Thieves,1919,3223,2018-08-12,30.0,21.65,29.99
Great Value Vacations,2132,4258,2018-08-12,5.0,5.25,5.025
Great Value Vacations,2132,4259,2018-08-12,2.5,21.66,16.8226
Great Value Vacations,2132,4260,2018-08-12,10.0,6.96,5.025
Teri Jon,1630,1478,2018-08-12,2.9,4.59,0.88118
Coola Suncare,2133,4263,2018-08-12,20.8969,12.41,27.9484
Vuori,1801,2216,2018-08-12,43.4653,39.52,23.1753
Huckberry,1975,3245,2018-08-12,27.5,38.31,31.7775
Huckberry,1975,3246,2018-08-12,31.445,30.64,20.1253
Ava Women,1729,3869,2018-08-12,42.5,15.27,36.435
Copper Chef,2040,3760,2018-08-12,21.0,32.6,28.3061
Copper Chef,2040,3761,2018-08-12,7.0,11.73,2.08389
Biossance,2068,4274,2018-08-12,31.25,31.64,33.1075
Huckberry,1975,3251,2018-08-12,25.0,30.8,25.5481
Huckberry,1975,3252,2018-08-12,21.4175,22.63,21.3764
Copper Chef,2040,3765,2018-08-12,7.0,4.96,4.61
Franklin Sports,2066,3768,2018-08-12,6.925,9.73,9.73
Franklin Sports,2066,3769,2018-08-12,9.695,9.09,8.6075
Franklin Sports,2066,3771,2018-08-12,11.2775,11.98,11.98
FabFitFun,1840,3261,2018-08-12,360.885,412.16,441.075
Verb Products,1600,1215,2018-08-12,21.75,17.13,20.0863
Franklin Sports,2066,3776,2018-08-12,13.86,11.44,11.44
Powerdot,1991,3360,2018-08-12,49.25,47.82,49.9932
FabFitFun,1840,3267,2018-08-12,450.25,344.0,372.915
LaCantina Doors,967,2757,2018-08-12,9.0,4.54,9.0
Anine Bing,2067,3783,2018-08-12,31.1,20.77,33.6
Anine Bing,2067,3786,2018-08-12,15.4,0.07,12.9
Coola Suncare,2133,4305,2018-08-12,25.0,2.41,17.9484
Black by Brian Gavin,1752,2258,2018-08-12,15.5,1.59,15.5
Happy Socks,1838,4308,2018-08-12,20.0,17.47,11.21
Happy Socks,1838,4309,2018-08-12,20.0,11.71,11.21
FabFitFun,1840,4311,2018-08-12,105.0,108.68,137.595
Gobble,1841,4509,2018-08-12,12.5,12.5,17.8033
Cuddle and Kind,2030,3808,2018-08-12,35.0,45.56,43.8834
Cuddle and Kind,2030,3809,2018-08-12,30.5,29.95,28.8478
Cuddle and Kind,2030,3810,2018-08-12,15.5,26.33,10.547
Cuddle and Kind,2030,3811,2018-08-12,36.5,38.54,37.1217
Cuddle and Kind,2030,3812,2018-08-12,7.5,5.85,4.6
Olivers Apparel,1798,2277,2018-08-12,18.75,20.57,6.45207
Olivers Apparel,1798,2278,2018-08-12,11.25,28.49,20.5385
Boat Outfitters,2065,3815,2018-08-12,30.85,30.31,30.31
Boat Outfitters,2065,3817,2018-08-12,29.93,31.87,31.87
ICEMULE Coolers,1802,2794,2018-08-12,15.0,22.57,17.3906
Boat Outfitters,2065,3819,2018-08-12,10.6825,11.87,9.0425
Boat Outfitters,2065,3821,2018-08-12,11.89,12.13,12.13
Ace Adventure Resort,1827,4478,2018-08-12,5.0,5.15,4.74625
Mission Workshop,1793,2808,2018-08-12,1.46,3.87,4.0
Happy Socks,1838,2812,2018-08-12,36.0,148.27,115.028
Peragon,1960,3330,2018-08-12,16.75,22.8,22.8
Peragon,1960,3331,2018-08-12,11.5938,6.51,5.54382
Olivers Apparel,1798,2276,2018-08-12,16.25,26.31,18.9669
Gunnar Optiks,1912,2823,2018-08-12,26.5,10.18,10.4667
Gunnar Optiks,1912,2825,2018-08-12,28.75,15.41,15.6967
Gymboree,1878,2826,2018-08-12,81.25,91.08,90.984
